
---------- Begin Simulation Statistics ----------
final_tick                               100399277748                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
host_inst_rate                                 447430                       # Simulator instruction rate (inst/s)
host_mem_usage                                4566152                       # Number of bytes of host memory used
host_op_rate                                   634197                       # Simulator op (including micro ops) rate (op/s)
host_seconds                                   983.30                       # Real time elapsed on the host
host_tick_rate                              102104550                       # Simulator tick rate (ticks/s)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
sim_insts                                   439957728                       # Number of instructions simulated
sim_ops                                     623605287                       # Number of ops (including micro ops) simulated
sim_seconds                                  0.100399                       # Number of seconds simulated
sim_ticks                                100399277748                       # Number of ticks simulated
system.cpu.cc_regfile_reads                  97834147                       # number of cc regfile reads
system.cpu.cc_regfile_writes                271265455                       # number of cc regfile writes
system.cpu.committedInsts                   439957728                       # Number of Instructions Simulated
system.cpu.committedOps                     623605287                       # Number of Ops (including micro ops) Simulated
system.cpu.cpi                               0.776198                       # CPI: Cycles Per Instruction
system.cpu.cpi_total                         0.776198                       # CPI: Total CPI of All Threads
system.cpu.fp_regfile_reads                      9570                       # number of floating regfile reads
system.cpu.fp_regfile_writes                     7298                       # number of floating regfile writes
system.cpu.idleCycles                         2666187                       # Total number of cycles that the CPU has spent unscheduled due to idling
system.cpu.iew.branchMispredicts                59972                       # Number of branch mispredicts detected at execute
system.cpu.iew.exec_branches                 23255114                       # Number of branches executed
system.cpu.iew.exec_nop                             0                       # number of nop insts executed
system.cpu.iew.exec_rate                     1.844328                       # Inst execution rate
system.cpu.iew.exec_refs                    130581381                       # number of memory reference insts executed
system.cpu.iew.exec_stores                   41127735                       # Number of stores executed
system.cpu.iew.exec_swp                             0                       # number of swp insts executed
system.cpu.iew.iewBlockCycles                27205999                       # Number of cycles IEW is blocking
system.cpu.iew.iewDispLoadInsts              84571252                       # Number of dispatched load instructions
system.cpu.iew.iewDispNonSpecInsts             368598                       # Number of dispatched non-speculative instructions
system.cpu.iew.iewDispSquashedInsts             29078                       # Number of squashed instructions skipped by dispatch
system.cpu.iew.iewDispStoreInsts             41162474                       # Number of dispatched store instructions
system.cpu.iew.iewDispatchedInsts           625225331                       # Number of instructions dispatched to IQ
system.cpu.iew.iewExecLoadInsts              89453646                       # Number of load instructions executed
system.cpu.iew.iewExecSquashedInsts             83181                       # Number of squashed instructions skipped in execute
system.cpu.iew.iewExecutedInsts             629827351                       # Number of executed instructions
system.cpu.iew.iewIQFullEvents                 186898                       # Number of times the IQ has become full, causing a stall
system.cpu.iew.iewIdleCycles                        0                       # Number of cycles IEW is idle
system.cpu.iew.iewLSQFullEvents              16778074                       # Number of times the LSQ has become full, causing a stall
system.cpu.iew.iewSquashCycles                  70233                       # Number of cycles IEW is squashing
system.cpu.iew.iewUnblockCycles              17205627                       # Number of cycles IEW is unblocking
system.cpu.iew.memOrderViolationEvents           3652                       # Number of memory order violations
system.cpu.iew.predictedNotTakenIncorrect        17858                       # Number of branches that were predicted not taken incorrectly
system.cpu.iew.predictedTakenIncorrect          42114                       # Number of branches that were predicted taken incorrectly
system.cpu.iew.wb_consumers                 762553067                       # num instructions consuming a value
system.cpu.iew.wb_count                     624814012                       # cumulative count of insts written-back
system.cpu.iew.wb_fanout                     0.528499                       # average fanout of values written-back
system.cpu.iew.wb_producers                 403008661                       # num instructions producing a value
system.cpu.iew.wb_rate                       1.829648                       # insts written-back per cycle
system.cpu.iew.wb_sent                      624855342                       # cumulative count of insts sent to commit
system.cpu.int_regfile_reads                988013547                       # number of integer regfile reads
system.cpu.int_regfile_writes               462915558                       # number of integer regfile writes
system.cpu.ipc                               1.288332                       # IPC: Instructions Per Cycle
system.cpu.ipc_total                         1.288332                       # IPC: Total IPC of All Threads
system.l2cache.ReadSharedReq_avg_mshr_miss_latency::.cpu.data 16596.538727                       # average ReadSharedReq mshr miss latency
system.l2cache.ReadSharedReq_avg_mshr_miss_latency::total 16659.672539                       # average ReadSharedReq mshr miss latency
system.l2cache.InvalidateReq_hits::.cpu.data       269577                       # number of InvalidateReq hits
system.l2cache.InvalidateReq_hits::total       269577                       # number of InvalidateReq hits
system.l2cache.InvalidateReq_misses::.cpu.data        93654                       # number of InvalidateReq misses
system.l2cache.InvalidateReq_misses::total        93654                       # number of InvalidateReq misses
system.l2cache.InvalidateReq_accesses::.cpu.data       363231                       # number of InvalidateReq accesses(hits+misses)
system.l2cache.InvalidateReq_accesses::total       363231                       # number of InvalidateReq accesses(hits+misses)
system.l2cache.InvalidateReq_miss_rate::.cpu.data     0.257836                       # miss rate for InvalidateReq accesses
system.l2cache.InvalidateReq_miss_rate::total     0.257836                       # miss rate for InvalidateReq accesses
system.l2cache.InvalidateReq_mshr_misses::.cpu.data        93654                       # number of InvalidateReq MSHR misses
system.l2cache.InvalidateReq_mshr_misses::total        93654                       # number of InvalidateReq MSHR misses
system.l2cache.InvalidateReq_mshr_miss_latency::.cpu.data   1880691067                       # number of InvalidateReq MSHR miss cycles
system.l2cache.InvalidateReq_mshr_miss_latency::total   1880691067                       # number of InvalidateReq MSHR miss cycles
system.l2cache.InvalidateReq_mshr_miss_rate::.cpu.data     0.257836                       # mshr miss rate for InvalidateReq accesses
system.l2cache.InvalidateReq_mshr_miss_rate::total     0.257836                       # mshr miss rate for InvalidateReq accesses
system.l2cache.InvalidateReq_avg_mshr_miss_latency::.cpu.data 20081.267933                       # average InvalidateReq mshr miss latency
system.l2cache.InvalidateReq_avg_mshr_miss_latency::total 20081.267933                       # average InvalidateReq mshr miss latency
system.l2cache.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.l2cache.tags.tagsinuse             4078.197721                       # Cycle average of tags in use
system.l2cache.tags.total_refs               21377992                       # Total number of references to valid blocks.
system.l2cache.tags.sampled_refs              4438456                       # Sample count of references to valid blocks.
system.l2cache.tags.avg_refs                 4.816538                       # Average number of references to valid blocks.
system.l2cache.tags.warmup_cycle                80850                       # Cycle when the warmup percentage was hit.
system.l2cache.tags.occ_blocks::.writebacks   208.377832                       # Average occupied blocks per requestor
system.l2cache.tags.occ_blocks::.cpu.inst    66.622742                       # Average occupied blocks per requestor
system.l2cache.tags.occ_blocks::.cpu.data  3803.197147                       # Average occupied blocks per requestor
system.l2cache.tags.occ_percent::.writebacks     0.050873                       # Average percentage of cache occupancy
system.l2cache.tags.occ_percent::.cpu.inst     0.016265                       # Average percentage of cache occupancy
system.l2cache.tags.occ_percent::.cpu.data     0.928515                       # Average percentage of cache occupancy
system.l2cache.tags.occ_percent::total       0.995654                       # Average percentage of cache occupancy
system.l2cache.tags.occ_task_id_blocks::1024         4096                       # Occupied blocks per task id
system.l2cache.tags.age_task_id_blocks_1024::0          196                       # Occupied blocks per task id
system.l2cache.tags.age_task_id_blocks_1024::1         3771                       # Occupied blocks per task id
system.l2cache.tags.age_task_id_blocks_1024::2          129                       # Occupied blocks per task id
system.l2cache.tags.occ_task_id_percent::1024            1                       # Percentage of cache occupancy per task id
system.l2cache.tags.tag_accesses            176550400                       # Number of tag accesses
system.l2cache.tags.data_accesses           176550400                       # Number of data accesses
system.l2cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.l3bus.trans_dist::ReadResp             3652071                       # Transaction distribution
system.l3bus.trans_dist::WritebackDirty       4101108                       # Transaction distribution
system.l3bus.trans_dist::CleanEvict             63045                       # Transaction distribution
system.l3bus.trans_dist::ReadExReq             422406                       # Transaction distribution
system.l3bus.trans_dist::ReadExResp            422406                       # Transaction distribution
system.l3bus.trans_dist::ReadSharedReq        3652071                       # Transaction distribution
system.l3bus.trans_dist::InvalidateReq          93654                       # Transaction distribution
system.l3bus.trans_dist::InvalidateResp         93654                       # Transaction distribution
system.l3bus.pkt_count_system.l2cache.mem_side_port::system.l3cache.cpu_side_port     12500415                       # Packet count per connected requestor and responder (bytes)
system.l3bus.pkt_size_system.l2cache.mem_side_port::system.l3cache.cpu_side_port    523237440                       # Cumulative packet size per connected requestor and responder (bytes)
system.l3bus.snoops                                 0                       # Total snoops (count)
system.l3bus.snoopTraffic                           0                       # Total snoop traffic (bytes)
system.l3bus.snoop_fanout::samples            4168131                       # Request fanout histogram
system.l3bus.snoop_fanout::mean                     0                       # Request fanout histogram
system.l3bus.snoop_fanout::stdev                    0                       # Request fanout histogram
system.l3bus.snoop_fanout::underflows               0      0.00%      0.00% # Request fanout histogram
system.l3bus.snoop_fanout::0                  4168131    100.00%    100.00% # Request fanout histogram
system.l3bus.snoop_fanout::1                        0      0.00%    100.00% # Request fanout histogram
system.l3bus.snoop_fanout::overflows                0      0.00%    100.00% # Request fanout histogram
system.l3bus.snoop_fanout::min_value                0                       # Request fanout histogram
system.l3bus.snoop_fanout::max_value                0                       # Request fanout histogram
system.l3bus.snoop_fanout::total              4168131                       # Request fanout histogram
system.l3bus.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.l3bus.reqLayer0.occupancy           4861143265                       # Layer occupancy (ticks)
system.l3bus.reqLayer0.utilization                4.8                       # Layer utilization (%)
system.l3bus.respLayer0.occupancy          3621222990                       # Layer occupancy (ticks)
system.l3bus.respLayer0.utilization               3.6                       # Layer utilization (%)
system.l3cache.demand_hits::.cpu.inst           52358                       # number of demand (read+write) hits
system.l3cache.demand_hits::.cpu.data         3860427                       # number of demand (read+write) hits
system.l3cache.demand_hits::total             3912785                       # number of demand (read+write) hits
system.l3cache.overall_hits::.cpu.inst          52358                       # number of overall hits
system.l3cache.overall_hits::.cpu.data        3860427                       # number of overall hits
system.l3cache.overall_hits::total            3912785                       # number of overall hits
system.l3cache.demand_misses::.cpu.inst          4340                       # number of demand (read+write) misses
system.l3cache.demand_misses::.cpu.data        157352                       # number of demand (read+write) misses
system.l3cache.demand_misses::total            161692                       # number of demand (read+write) misses
system.l3cache.overall_misses::.cpu.inst         4340                       # number of overall misses
system.l3cache.overall_misses::.cpu.data       157352                       # number of overall misses
system.l3cache.overall_misses::total           161692                       # number of overall misses
system.l3cache.demand_miss_latency::.cpu.inst    294944328                       # number of demand (read+write) miss cycles
system.l3cache.demand_miss_latency::.cpu.data  10662392160                       # number of demand (read+write) miss cycles
system.l3cache.demand_miss_latency::total  10957336488                       # number of demand (read+write) miss cycles
system.l3cache.overall_miss_latency::.cpu.inst    294944328                       # number of overall miss cycles
system.l3cache.overall_miss_latency::.cpu.data  10662392160                       # number of overall miss cycles
system.l3cache.overall_miss_latency::total  10957336488                       # number of overall miss cycles
system.l3cache.demand_accesses::.cpu.inst        56698                       # number of demand (read+write) accesses
system.l3cache.demand_accesses::.cpu.data      4017779                       # number of demand (read+write) accesses
system.l3cache.demand_accesses::total         4074477                       # number of demand (read+write) accesses
system.l3cache.overall_accesses::.cpu.inst        56698                       # number of overall (read+write) accesses
system.l3cache.overall_accesses::.cpu.data      4017779                       # number of overall (read+write) accesses
system.l3cache.overall_accesses::total        4074477                       # number of overall (read+write) accesses
system.l3cache.demand_miss_rate::.cpu.inst     0.076546                       # miss rate for demand accesses
system.l3cache.demand_miss_rate::.cpu.data     0.039164                       # miss rate for demand accesses
system.l3cache.demand_miss_rate::total       0.039684                       # miss rate for demand accesses
system.l3cache.overall_miss_rate::.cpu.inst     0.076546                       # miss rate for overall accesses
system.l3cache.overall_miss_rate::.cpu.data     0.039164                       # miss rate for overall accesses
system.l3cache.overall_miss_rate::total      0.039684                       # miss rate for overall accesses
system.l3cache.demand_avg_miss_latency::.cpu.inst 67959.522581                       # average overall miss latency
system.l3cache.demand_avg_miss_latency::.cpu.data 67761.402207                       # average overall miss latency
system.l3cache.demand_avg_miss_latency::total 67766.719986                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.inst 67959.522581                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::.cpu.data 67761.402207                       # average overall miss latency
system.l3cache.overall_avg_miss_latency::total 67766.719986                       # average overall miss latency
system.l3cache.blocked_cycles::no_mshrs             0                       # number of cycles access was blocked
system.l3cache.blocked_cycles::no_targets            0                       # number of cycles access was blocked
system.l3cache.blocked::no_mshrs                    0                       # number of cycles access was blocked
system.l3cache.blocked::no_targets                  0                       # number of cycles access was blocked
system.l3cache.avg_blocked_cycles::no_mshrs          nan                       # average number of cycles each access was blocked
system.l3cache.avg_blocked_cycles::no_targets          nan                       # average number of cycles each access was blocked
system.l3cache.demand_mshr_misses::.cpu.inst         4340                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::.cpu.data       157352                       # number of demand (read+write) MSHR misses
system.l3cache.demand_mshr_misses::total       161692                       # number of demand (read+write) MSHR misses
system.l3cache.overall_mshr_misses::.cpu.inst         4340                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::.cpu.data       157352                       # number of overall MSHR misses
system.l3cache.overall_mshr_misses::total       161692                       # number of overall MSHR misses
system.l3cache.demand_mshr_miss_latency::.cpu.inst    254113315                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::.cpu.data   9182023958                       # number of demand (read+write) MSHR miss cycles
system.l3cache.demand_mshr_miss_latency::total   9436137273                       # number of demand (read+write) MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.inst    254113315                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::.cpu.data   9182023958                       # number of overall MSHR miss cycles
system.l3cache.overall_mshr_miss_latency::total   9436137273                       # number of overall MSHR miss cycles
system.l3cache.demand_mshr_miss_rate::.cpu.inst     0.076546                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::.cpu.data     0.039164                       # mshr miss rate for demand accesses
system.l3cache.demand_mshr_miss_rate::total     0.039684                       # mshr miss rate for demand accesses
system.l3cache.overall_mshr_miss_rate::.cpu.inst     0.076546                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::.cpu.data     0.039164                       # mshr miss rate for overall accesses
system.l3cache.overall_mshr_miss_rate::total     0.039684                       # mshr miss rate for overall accesses
system.l3cache.demand_avg_mshr_miss_latency::.cpu.inst 58551.455069                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::.cpu.data 58353.398482                       # average overall mshr miss latency
system.l3cache.demand_avg_mshr_miss_latency::total 58358.714550                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.inst 58551.455069                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::.cpu.data 58353.398482                       # average overall mshr miss latency
system.l3cache.overall_avg_mshr_miss_latency::total 58358.714550                       # average overall mshr miss latency
system.l3cache.replacements                         0                       # number of replacements
system.l3cache.WritebackDirty_hits::.writebacks      4101108                       # number of WritebackDirty hits
system.l3cache.WritebackDirty_hits::total      4101108                       # number of WritebackDirty hits
system.l3cache.WritebackDirty_accesses::.writebacks      4101108                       # number of WritebackDirty accesses(hits+misses)
system.l3cache.WritebackDirty_accesses::total      4101108                       # number of WritebackDirty accesses(hits+misses)
system.l3cache.ReadExReq_hits::.cpu.data       269372                       # number of ReadExReq hits
system.l3cache.ReadExReq_hits::total           269372                       # number of ReadExReq hits
system.l3cache.ReadExReq_misses::.cpu.data       153034                       # number of ReadExReq misses
system.l3cache.ReadExReq_misses::total         153034                       # number of ReadExReq misses
system.l3cache.ReadExReq_miss_latency::.cpu.data  10308884796                       # number of ReadExReq miss cycles
system.l3cache.ReadExReq_miss_latency::total  10308884796                       # number of ReadExReq miss cycles
system.l3cache.ReadExReq_accesses::.cpu.data       422406                       # number of ReadExReq accesses(hits+misses)
system.l3cache.ReadExReq_accesses::total       422406                       # number of ReadExReq accesses(hits+misses)
system.l3cache.ReadExReq_miss_rate::.cpu.data     0.362291                       # miss rate for ReadExReq accesses
system.l3cache.ReadExReq_miss_rate::total     0.362291                       # miss rate for ReadExReq accesses
system.l3cache.ReadExReq_avg_miss_latency::.cpu.data 67363.362364                       # average ReadExReq miss latency
system.l3cache.ReadExReq_avg_miss_latency::total 67363.362364                       # average ReadExReq miss latency
system.l3cache.ReadExReq_mshr_misses::.cpu.data       153034                       # number of ReadExReq MSHR misses
system.l3cache.ReadExReq_mshr_misses::total       153034                       # number of ReadExReq MSHR misses
system.l3cache.ReadExReq_mshr_miss_latency::.cpu.data   8869140924                       # number of ReadExReq MSHR miss cycles
system.l3cache.ReadExReq_mshr_miss_latency::total   8869140924                       # number of ReadExReq MSHR miss cycles
system.l3cache.ReadExReq_mshr_miss_rate::.cpu.data     0.362291                       # mshr miss rate for ReadExReq accesses
system.l3cache.ReadExReq_mshr_miss_rate::total     0.362291                       # mshr miss rate for ReadExReq accesses
system.l3cache.ReadExReq_avg_mshr_miss_latency::.cpu.data 57955.362364                       # average ReadExReq mshr miss latency
system.l3cache.ReadExReq_avg_mshr_miss_latency::total 57955.362364                       # average ReadExReq mshr miss latency
system.l3cache.ReadSharedReq_hits::.cpu.inst        52358                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::.cpu.data      3591055                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_hits::total      3643413                       # number of ReadSharedReq hits
system.l3cache.ReadSharedReq_misses::.cpu.inst         4340                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::.cpu.data         4318                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_misses::total         8658                       # number of ReadSharedReq misses
system.l3cache.ReadSharedReq_miss_latency::.cpu.inst    294944328                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::.cpu.data    353507364                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_miss_latency::total    648451692                       # number of ReadSharedReq miss cycles
system.l3cache.ReadSharedReq_accesses::.cpu.inst        56698                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::.cpu.data      3595373                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_accesses::total      3652071                       # number of ReadSharedReq accesses(hits+misses)
system.l3cache.ReadSharedReq_miss_rate::.cpu.inst     0.076546                       # miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_miss_rate::.cpu.data     0.001201                       # miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_miss_rate::total     0.002371                       # miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_avg_miss_latency::.cpu.inst 67959.522581                       # average ReadSharedReq miss latency
system.l3cache.ReadSharedReq_avg_miss_latency::.cpu.data 81868.310329                       # average ReadSharedReq miss latency
system.l3cache.ReadSharedReq_avg_miss_latency::total 74896.245322                       # average ReadSharedReq miss latency
system.l3cache.ReadSharedReq_mshr_misses::.cpu.inst         4340                       # number of ReadSharedReq MSHR misses
system.l3cache.ReadSharedReq_mshr_misses::.cpu.data         4318                       # number of ReadSharedReq MSHR misses
system.l3cache.ReadSharedReq_mshr_misses::total         8658                       # number of ReadSharedReq MSHR misses
system.l3cache.ReadSharedReq_mshr_miss_latency::.cpu.inst    254113315                       # number of ReadSharedReq MSHR miss cycles
system.l3cache.ReadSharedReq_mshr_miss_latency::.cpu.data    312883034                       # number of ReadSharedReq MSHR miss cycles
system.l3cache.ReadSharedReq_mshr_miss_latency::total    566996349                       # number of ReadSharedReq MSHR miss cycles
system.l3cache.ReadSharedReq_mshr_miss_rate::.cpu.inst     0.076546                       # mshr miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_mshr_miss_rate::.cpu.data     0.001201                       # mshr miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_mshr_miss_rate::total     0.002371                       # mshr miss rate for ReadSharedReq accesses
system.l3cache.ReadSharedReq_avg_mshr_miss_latency::.cpu.inst 58551.455069                       # average ReadSharedReq mshr miss latency
system.l3cache.ReadSharedReq_avg_mshr_miss_latency::.cpu.data 72460.174618                       # average ReadSharedReq mshr miss latency
system.l3cache.ReadSharedReq_avg_mshr_miss_latency::total 65488.143798                       # average ReadSharedReq mshr miss latency
system.l3cache.InvalidateReq_hits::.cpu.data        62873                       # number of InvalidateReq hits
system.l3cache.InvalidateReq_hits::total        62873                       # number of InvalidateReq hits
system.l3cache.InvalidateReq_misses::.cpu.data        30781                       # number of InvalidateReq misses
system.l3cache.InvalidateReq_misses::total        30781                       # number of InvalidateReq misses
system.l3cache.InvalidateReq_accesses::.cpu.data        93654                       # number of InvalidateReq accesses(hits+misses)
system.l3cache.InvalidateReq_accesses::total        93654                       # number of InvalidateReq accesses(hits+misses)
system.l3cache.InvalidateReq_miss_rate::.cpu.data     0.328667                       # miss rate for InvalidateReq accesses
system.l3cache.InvalidateReq_miss_rate::total     0.328667                       # miss rate for InvalidateReq accesses
system.l3cache.InvalidateReq_mshr_misses::.cpu.data        30781                       # number of InvalidateReq MSHR misses
system.l3cache.InvalidateReq_mshr_misses::total        30781                       # number of InvalidateReq MSHR misses
system.l3cache.InvalidateReq_mshr_miss_latency::.cpu.data    371035350                       # number of InvalidateReq MSHR miss cycles
system.l3cache.InvalidateReq_mshr_miss_latency::total    371035350                       # number of InvalidateReq MSHR miss cycles
system.l3cache.InvalidateReq_mshr_miss_rate::.cpu.data     0.328667                       # mshr miss rate for InvalidateReq accesses
system.l3cache.InvalidateReq_mshr_miss_rate::total     0.328667                       # mshr miss rate for InvalidateReq accesses
system.l3cache.InvalidateReq_avg_mshr_miss_latency::.cpu.data 12054.038205                       # average InvalidateReq mshr miss latency
system.l3cache.InvalidateReq_avg_mshr_miss_latency::total 12054.038205                       # average InvalidateReq mshr miss latency
system.l3cache.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.l3cache.tags.tagsinuse            143365.627280                       # Cycle average of tags in use
system.l3cache.tags.total_refs                8301503                       # Total number of references to valid blocks.
system.l3cache.tags.sampled_refs               255346                       # Sample count of references to valid blocks.
system.l3cache.tags.avg_refs                32.510801                       # Average number of references to valid blocks.
system.l3cache.tags.warmup_cycle                71148                       # Cycle when the warmup percentage was hit.
system.l3cache.tags.occ_blocks::.writebacks 18750.193328                       # Average occupied blocks per requestor
system.l3cache.tags.occ_blocks::.cpu.inst  2975.167097                       # Average occupied blocks per requestor
system.l3cache.tags.occ_blocks::.cpu.data 121640.266854                       # Average occupied blocks per requestor
system.l3cache.tags.occ_percent::.writebacks     0.071526                       # Average percentage of cache occupancy
system.l3cache.tags.occ_percent::.cpu.inst     0.011349                       # Average percentage of cache occupancy
system.l3cache.tags.occ_percent::.cpu.data     0.464021                       # Average percentage of cache occupancy
system.l3cache.tags.occ_percent::total       0.546896                       # Average percentage of cache occupancy
system.l3cache.tags.occ_task_id_blocks::1024       192473                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::0           79                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::1            9                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::2           55                       # Occupied blocks per task id
system.l3cache.tags.age_task_id_blocks_1024::4       192330                       # Occupied blocks per task id
system.l3cache.tags.occ_task_id_percent::1024     0.734226                       # Percentage of cache occupancy per task id
system.l3cache.tags.tag_accesses            533521522                       # Number of tag accesses
system.l3cache.tags.data_accesses           533521522                       # Number of data accesses
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 100399277748                       # Cumulative time (in ticks) in various power states
system.mem_ctrl.avgPriority_.cpu.inst::samples      4340.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.avgPriority_.cpu.data::samples    157352.00                       # Average QoS priority value for accepted requests
system.mem_ctrl.priorityMinLatency       0.000000017492                       # per QoS priority minimum request to response latency (s)
system.mem_ctrl.priorityMaxLatency       0.000000807604                       # per QoS priority maximum request to response latency (s)
system.mem_ctrl.numReadWriteTurnArounds             0                       # Number of turnarounds from READ to WRITE
system.mem_ctrl.numWriteReadTurnArounds             0                       # Number of turnarounds from WRITE to READ
system.mem_ctrl.numStayReadState               349080                       # Number of times bus staying in READ state
system.mem_ctrl.numStayWriteState                   0                       # Number of times bus staying in WRITE state
system.mem_ctrl.readReqs                       161692                       # Number of read requests accepted
system.mem_ctrl.writeReqs                           0                       # Number of write requests accepted
system.mem_ctrl.readBursts                     161692                       # Number of controller read bursts, including those serviced by the write queue
system.mem_ctrl.writeBursts                         0                       # Number of controller write bursts, including those merged in the write queue
system.mem_ctrl.servicedByWrQ                       0                       # Number of controller read bursts serviced by the write queue
system.mem_ctrl.mergedWrBursts                      0                       # Number of controller write bursts merged with an existing one
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write
system.mem_ctrl.avgRdQLen                        1.18                       # Average read queue length when enqueuing
system.mem_ctrl.avgWrQLen                        0.00                       # Average write queue length when enqueuing
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry
system.mem_ctrl.numWrRetry                          0                       # Number of times write queue was full causing retry
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2)
system.mem_ctrl.readPktSize::6                 161692                       # Read request sizes (log2)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2)
system.mem_ctrl.writePktSize::6                     0                       # Write request sizes (log2)
system.mem_ctrl.rdQLenPdf::0                   157412                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::1                     2072                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::2                     1244                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::3                      516                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::4                      223                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::5                      181                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::6                       24                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::7                       20                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::8                        0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::9                        0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::10                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::11                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::12                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::13                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::14                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::15                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::16                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::17                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::18                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::19                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::20                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::21                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::22                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::23                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::24                       0                       # What read queue length does an incoming req see
system.mem_ctrl.rdQLenPdf::25                       0                       # What read queue length does an incoming req see
